"","seqnames","start","end","width","strand"
"31385","5",20761431,20763431,2001,"-"
"31386","5",20763315,20765315,2001,"+"
"31387","5",20770032,20772032,2001,"-"
"31388","5",20772194,20774194,2001,"-"
"31389","5",20774701,20776701,2001,"-"
"31390","5",20776574,20778574,2001,"+"
"31391","5",20778464,20780464,2001,"-"
"31392","5",20778327,20780327,2001,"+"
"31393","5",20780816,20782816,2001,"+"
"31394","5",20785816,20787816,2001,"-"
"31395","5",20787984,20789984,2001,"+"
"31396","5",20791211,20793211,2001,"+"
"31397","5",20794399,20796399,2001,"-"
"31398","5",20794936,20796936,2001,"+"
"31399","5",20796017,20798017,2001,"+"
"31400","5",20800416,20802416,2001,"-"
"31401","5",20803268,20805268,2001,"-"
"31402","5",20803926,20805926,2001,"+"
"31403","5",20819101,20821101,2001,"+"
"31404","5",20822266,20824266,2001,"-"
"31405","5",20822736,20824736,2001,"+"
"31406","5",20829743,20831743,2001,"+"
"31407","5",20832782,20834782,2001,"-"
"31408","5",20837262,20839262,2001,"-"
"31409","5",20840245,20842245,2001,"+"
"31410","5",20847340,20849340,2001,"-"
"31411","5",20851334,20853334,2001,"-"
"31412","5",20853718,20855718,2001,"-"
"31413","5",20855864,20857864,2001,"-"
"31414","5",20860711,20862711,2001,"-"
"31415","5",20861943,20863943,2001,"+"
"31416","5",20869745,20871745,2001,"-"
"31417","5",20870918,20872918,2001,"+"
"31418","5",20871762,20873762,2001,"+"
"31419","5",20874876,20876876,2001,"+"
"31420","5",20877464,20879464,2001,"-"
"31421","5",20879134,20881134,2001,"-"
"31422","5",20882908,20884908,2001,"-"
"31423","5",20885726,20887726,2001,"-"
"31424","5",20889907,20891907,2001,"-"
"31425","5",20890163,20892163,2001,"+"
"31426","5",20891643,20893643,2001,"+"
"31427","5",20897108,20899108,2001,"+"
"31428","5",20899977,20901977,2001,"+"
"31429","5",20906287,20908287,2001,"+"
"31430","5",20909244,20911244,2001,"+"
"31431","5",20914606,20916606,2001,"-"
"31432","5",20918838,20920838,2001,"-"
"31433","5",20920433,20922433,2001,"+"
"31434","5",20924980,20926980,2001,"+"
"31435","5",20930502,20932502,2001,"-"
"31436","5",20931031,20933031,2001,"+"
"31437","5",20935426,20937426,2001,"+"
"31438","5",20939895,20941895,2001,"-"
"31439","5",20944685,20946685,2001,"+"
"31440","5",20948404,20950404,2001,"+"
"31441","5",20952393,20954393,2001,"-"
"31442","5",20958113,20960113,2001,"-"
"31443","5",20963484,20965484,2001,"-"
"31444","5",20964577,20966577,2001,"+"
"31445","5",20966046,20968046,2001,"+"
"31446","5",20968443,20970443,2001,"+"
"31447","5",20976625,20978625,2001,"-"
"31448","5",20978249,20980249,2001,"-"
"31449","5",20979215,20981215,2001,"+"
"31450","5",20992537,20994537,2001,"+"
"31451","5",20996320,20998320,2001,"+"
"31452","5",21000046,21002046,2001,"-"
"31453","5",21002205,21004205,2001,"-"
"31454","5",21007718,21009718,2001,"-"
"31455","5",21008592,21010592,2001,"+"
"31456","5",21010418,21012418,2001,"+"
"31457","5",21016027,21018027,2001,"+"
"31458","5",21019207,21021207,2001,"+"
"31459","5",21025916,21027916,2001,"+"
"31460","5",21030030,21032030,2001,"+"
"31461","5",21033823,21035823,2001,"+"
"31462","5",21038762,21040762,2001,"+"
"31463","5",21043194,21045194,2001,"-"
"31464","5",21047191,21049191,2001,"+"
"31465","5",21055808,21057808,2001,"-"
"31466","5",21057539,21059539,2001,"+"
"31467","5",21067057,21069057,2001,"-"
"31468","5",21068572,21070572,2001,"+"
"31469","5",21070944,21072944,2001,"+"
"31470","5",21076143,21078143,2001,"+"
"31471","5",21078252,21080252,2001,"+"
"31472","5",21083427,21085427,2001,"-"
"31473","5",21087004,21089004,2001,"-"
"31474","5",21088383,21090383,2001,"+"
"31475","5",21091405,21093405,2001,"-"
"31476","5",21093454,21095454,2001,"-"
"31477","5",21094848,21096848,2001,"-"
"31478","5",21097959,21099959,2001,"-"
"31479","5",21100123,21102123,2001,"+"
"31480","5",21103571,21105571,2001,"+"
"31481","5",21107605,21109605,2001,"-"
"31482","5",21109340,21111340,2001,"+"
"31483","5",21110445,21112445,2001,"+"
"31484","5",21115197,21117197,2001,"-"
"31485","5",21116787,21118787,2001,"-"
"31486","5",21120119,21122119,2001,"-"
"31487","5",21121985,21123985,2001,"-"
"31488","5",21123948,21125948,2001,"-"
"31489","5",21127129,21129129,2001,"+"
"31490","5",21129320,21131320,2001,"+"
"31491","5",21137862,21139862,2001,"+"
"31492","5",21146955,21148955,2001,"+"
"31493","5",21153244,21155244,2001,"-"
"31494","5",21157579,21159579,2001,"-"
"31495","5",21159483,21161483,2001,"-"
"31496","5",21160311,21162311,2001,"+"
"31497","5",21166243,21168243,2001,"+"
"31498","5",21168462,21170462,2001,"-"
"31499","5",21169145,21171145,2001,"+"
"31500","5",21173005,21175005,2001,"-"
"31501","5",21179310,21181310,2001,"-"
"31502","5",21182875,21184875,2001,"-"
"31503","5",21185872,21187872,2001,"-"
"31504","5",21187602,21189602,2001,"+"
"31505","5",21190303,21192303,2001,"-"
"31506","5",21194044,21196044,2001,"+"
"31507","5",21195974,21197974,2001,"+"
"31508","5",21200610,21202610,2001,"-"
"31509","5",21201543,21203543,2001,"-"
"31510","5",21203759,21205759,2001,"-"
"31511","5",21203991,21205991,2001,"+"
"31512","5",21206716,21208716,2001,"-"
"31513","5",21210986,21212986,2001,"-"
"31514","5",21212058,21214058,2001,"+"
"31515","5",21215855,21217855,2001,"+"
"31516","5",21219165,21221165,2001,"+"
"31517","5",21221600,21223600,2001,"-"
"31518","5",21222844,21224844,2001,"-"
"31519","5",21225833,21227833,2001,"+"
"31520","5",21235554,21237554,2001,"-"
"31521","5",21236056,21238056,2001,"+"
"31522","5",21239849,21241849,2001,"+"
"31523","5",21245682,21247682,2001,"-"
"31524","5",21249425,21251425,2001,"-"
"31525","5",21249802,21251802,2001,"+"
"31526","5",21253911,21255911,2001,"+"
"31527","5",21256915,21258915,2001,"-"
"31528","5",21258342,21260342,2001,"-"
"31529","5",21260287,21262287,2001,"-"
"31530","5",21262151,21264151,2001,"-"
"31531","5",21264264,21266264,2001,"-"
"31532","5",21271949,21273949,2001,"+"
"31533","5",21274956,21276956,2001,"+"
"31534","5",21278904,21280904,2001,"+"
"31535","5",21280773,21282773,2001,"+"
"31536","5",21284271,21286271,2001,"-"
"31537","5",21285760,21287760,2001,"+"
"31538","5",21290862,21292862,2001,"-"
"31539","5",21292758,21294758,2001,"-"
"31540","5",21293187,21295187,2001,"+"
"31541","5",21294736,21296736,2001,"+"
"31542","5",21296858,21298858,2001,"-"
"31543","5",21297857,21299857,2001,"+"
"31544","5",21299963,21301963,2001,"-"
"31545","5",21300525,21302525,2001,"+"
"31546","5",21306049,21308049,2001,"+"
"31547","5",21310063,21312063,2001,"+"
"31548","5",21316140,21318140,2001,"+"
"31549","5",21322780,21324780,2001,"-"
"31550","5",21324596,21326596,2001,"-"
"31551","5",21326471,21328471,2001,"-"
"31552","5",21329136,21331136,2001,"-"
"31553","5",21329639,21331639,2001,"+"
"31554","5",21336002,21338002,2001,"-"
"31555","5",21336861,21338861,2001,"+"
"31556","5",21342968,21344968,2001,"-"
"31557","5",21344600,21346600,2001,"-"
"31558","5",21346478,21348478,2001,"-"
"31559","5",21348681,21350681,2001,"-"
"31560","5",21349375,21351375,2001,"+"
"31561","5",21351399,21353399,2001,"+"
"31562","5",21356105,21358105,2001,"-"
"31563","5",21361160,21363160,2001,"-"
"31564","5",21362655,21364655,2001,"+"
"31565","5",21364813,21366813,2001,"+"
"31566","5",21369499,21371499,2001,"+"
"31567","5",21371820,21373820,2001,"+"
"31568","5",21374753,21376753,2001,"+"
"31569","5",21377857,21379857,2001,"+"
"31570","5",21379174,21381174,2001,"+"
"31571","5",21381530,21383530,2001,"+"
"31572","5",21383043,21385043,2001,"+"
"31573","5",21385824,21387824,2001,"+"
"31574","5",21388766,21390766,2001,"+"
"31575","5",21390474,21392474,2001,"-"
"31576","5",21393359,21395359,2001,"-"
"31577","5",21394629,21396629,2001,"-"
"31578","5",21394944,21396944,2001,"+"
"31579","5",21398331,21400331,2001,"+"
"31580","5",21400144,21402144,2001,"+"
"31581","5",21400349,21402349,2001,"+"
"31582","5",21409852,21411852,2001,"+"
"31583","5",21412646,21414646,2001,"+"
"31584","5",21416616,21418616,2001,"-"
"31585","5",21420567,21422567,2001,"-"
"31586","5",21428447,21430447,2001,"-"
"31587","5",21432712,21434712,2001,"-"
"31588","5",21437659,21439659,2001,"-"
"31589","5",21446240,21448240,2001,"-"
"31590","5",21452808,21454808,2001,"-"
"31591","5",21453426,21455426,2001,"+"
"31592","5",21462159,21464159,2001,"-"
"31593","5",21462538,21464538,2001,"+"
"31594","5",21469299,21471299,2001,"+"
"31595","5",21471201,21473201,2001,"+"
"31596","5",21475939,21477939,2001,"-"
"31597","5",21476146,21478146,2001,"+"
"31598","5",21477841,21479841,2001,"+"
"31599","5",21478599,21480599,2001,"+"
"31600","5",21480457,21482457,2001,"+"
"31601","5",21482722,21484722,2001,"-"
"31602","5",21482928,21484928,2001,"+"
"31603","5",21486991,21488991,2001,"-"
"31604","5",21495537,21497537,2001,"-"
"31605","5",21498899,21500899,2001,"+"
"31606","5",21504074,21506074,2001,"+"
"31607","5",21506948,21508948,2001,"-"
"31608","5",21508609,21510609,2001,"-"
"31609","5",21508861,21510861,2001,"+"
"31610","5",21512576,21514576,2001,"-"
"31611","5",21514026,21516026,2001,"+"
"31612","5",21517593,21519593,2001,"+"
"31613","5",21519513,21521513,2001,"+"
"31614","5",21522379,21524379,2001,"+"
"31615","5",21525250,21527250,2001,"+"
"31616","5",21528022,21530022,2001,"+"
"31617","5",21533473,21535473,2001,"+"
"31618","5",21540029,21542029,2001,"-"
"31619","5",21541929,21543929,2001,"+"
"31620","5",21547473,21549473,2001,"+"
"31621","5",21552622,21554622,2001,"+"
"31622","5",21553791,21555791,2001,"+"
"31623","5",21559718,21561718,2001,"+"
"31624","5",21567012,21569012,2001,"-"
"31625","5",21570902,21572902,2001,"-"
"31626","5",21573329,21575329,2001,"-"
"31627","5",21581774,21583774,2001,"+"
"31628","5",21584774,21586774,2001,"-"
"31629","5",21587941,21589941,2001,"-"
"31630","5",21594990,21596990,2001,"+"
"31631","5",21597866,21599866,2001,"+"
"31632","5",21600481,21602481,2001,"+"
"31633","5",21602620,21604620,2001,"+"
"31634","5",21604674,21606674,2001,"-"
"31635","5",21606297,21608297,2001,"-"
"31636","5",21606507,21608507,2001,"+"
"31637","5",21618267,21620267,2001,"-"
"31638","5",21633247,21635247,2001,"-"
"31639","5",21633581,21635581,2001,"+"
"31640","5",21637398,21639398,2001,"-"
"31641","5",21638217,21640217,2001,"+"
"31642","5",21642562,21644562,2001,"-"
"31643","5",21642898,21644898,2001,"+"
"31644","5",21646902,21648902,2001,"+"
"31645","5",21650593,21652593,2001,"-"
"31646","5",21653601,21655601,2001,"+"
"31647","5",21658262,21660262,2001,"-"
"31648","5",21660445,21662445,2001,"+"
"31649","5",21666939,21668939,2001,"+"
"31650","5",21672525,21674525,2001,"+"
"31651","5",21676146,21678146,2001,"+"
"31652","5",21686970,21688970,2001,"-"
"31653","5",21687763,21689763,2001,"+"
"31654","5",21692269,21694269,2001,"+"
"31655","5",21699202,21701202,2001,"+"
"31656","5",21709351,21711351,2001,"+"
"31657","5",21712366,21714366,2001,"+"
"31658","5",21720731,21722731,2001,"+"
"31659","5",21722184,21724184,2001,"-"
"31660","5",21723642,21725642,2001,"-"
"31661","5",21728300,21730300,2001,"-"
"31662","5",21737849,21739849,2001,"+"
"31663","5",21742450,21744450,2001,"+"
"31664","5",21747595,21749595,2001,"-"
"31665","5",21750237,21752237,2001,"-"
"31666","5",21754291,21756291,2001,"+"
"31667","5",21758367,21760367,2001,"+"
"31668","5",21762462,21764462,2001,"-"
"31669","5",21766000,21768000,2001,"-"
"31670","5",21770811,21772811,2001,"+"
"31671","5",21772688,21774688,2001,"+"
"31672","5",21776107,21778107,2001,"+"
"31673","5",21778061,21780061,2001,"+"
"31674","5",21779947,21781947,2001,"+"
"31675","5",21786444,21788444,2001,"-"
"31676","5",21789690,21791690,2001,"-"
"31677","5",21790177,21792177,2001,"+"
"31678","5",21793536,21795536,2001,"+"
"31679","5",21795997,21797997,2001,"+"
"31680","5",21797382,21799382,2001,"+"
"31681","5",21799487,21801487,2001,"+"
"31682","5",21800143,21802143,2001,"+"
"31683","5",21804794,21806794,2001,"-"
"31684","5",21805622,21807622,2001,"+"
"31685","5",21807810,21809810,2001,"-"
"31686","5",21810633,21812633,2001,"+"
"31687","5",21812671,21814671,2001,"+"
"31688","5",21816366,21818366,2001,"+"
"31689","5",21821486,21823486,2001,"+"
"31690","5",21825656,21827656,2001,"+"
"31691","5",21835800,21837800,2001,"-"
"31692","5",21840977,21842977,2001,"-"
"31693","5",21842501,21844501,2001,"+"
"31694","5",21847135,21849135,2001,"+"
"31695","5",21852011,21854011,2001,"-"
"31696","5",21850784,21852784,2001,"+"
"31697","5",21852397,21854397,2001,"+"
"31698","5",21856050,21858050,2001,"+"
"31699","5",21859672,21861672,2001,"-"
"31700","5",21863973,21865973,2001,"-"
"31701","5",21864268,21866268,2001,"+"
"31702","5",21870284,21872284,2001,"-"
"31703","5",21872303,21874303,2001,"-"
"31704","5",21875861,21877861,2001,"+"
"31705","5",21879619,21881619,2001,"+"
"31706","5",21882416,21884416,2001,"-"
"31707","5",21886966,21888966,2001,"+"
"31708","5",21888254,21890254,2001,"-"
"31709","5",21889643,21891643,2001,"+"
"31710","5",21891124,21893124,2001,"+"
"31711","5",21895427,21897427,2001,"-"
"31712","5",21897610,21899610,2001,"-"
"31713","5",21902823,21904823,2001,"-"
"31714","5",21906638,21908638,2001,"+"
"31715","5",21909533,21911533,2001,"+"
"31716","5",21913045,21915045,2001,"+"
"31717","5",21916149,21918149,2001,"-"
"31718","5",21918064,21920064,2001,"-"
"31719","5",21920189,21922189,2001,"-"
"31720","5",21922534,21924534,2001,"-"
"31721","5",21926243,21928243,2001,"-"
"31722","5",21929637,21931637,2001,"-"
"31723","5",21932067,21934067,2001,"-"
"31724","5",21934995,21936995,2001,"-"
"31725","5",21937369,21939369,2001,"-"
"31726","5",21937793,21939793,2001,"+"
"31727","5",21939180,21941180,2001,"+"
"31728","5",21941146,21943146,2001,"-"
"31729","5",21942983,21944983,2001,"+"
"31730","5",21944709,21946709,2001,"-"
"31731","5",21944869,21946869,2001,"+"
"31732","5",21951550,21953550,2001,"-"
"31733","5",21952507,21954507,2001,"-"
"31734","5",21955564,21957564,2001,"-"
"31735","5",21957214,21959214,2001,"+"
"31736","5",21961600,21963600,2001,"+"
"31737","5",21964833,21966833,2001,"+"
"31738","5",21971465,21973465,2001,"+"
"31739","5",21976104,21978104,2001,"-"
"31740","5",21977237,21979237,2001,"-"
"31741","5",21980996,21982996,2001,"+"
"31742","5",21983569,21985569,2001,"+"
"31743","5",21986208,21988208,2001,"-"
"31744","5",21987457,21989457,2001,"+"
"31745","5",21991812,21993812,2001,"-"
"31746","5",21996076,21998076,2001,"-"
"31747","5",22005640,22007640,2001,"-"
"31748","5",22005903,22007903,2001,"+"
"31749","5",22007612,22009612,2001,"+"
"31750","5",22009063,22011063,2001,"+"
"31751","5",22010349,22012349,2001,"+"
"31752","5",22012878,22014878,2001,"+"
"31753","5",22016933,22018933,2001,"-"
"31754","5",22023461,22025461,2001,"-"
"31755","5",22029099,22031099,2001,"-"
"31756","5",22031069,22033069,2001,"+"
"31757","5",22037273,22039273,2001,"+"
"31758","5",22045298,22047298,2001,"-"
"31759","5",22050034,22052034,2001,"+"
"31760","5",22054430,22056430,2001,"-"
"31761","5",22060270,22062270,2001,"-"
"31762","5",22061805,22063805,2001,"+"
"31763","5",22063993,22065993,2001,"+"
"31764","5",22065831,22067831,2001,"+"
"31765","5",22069135,22071135,2001,"+"
"31766","5",22070862,22072862,2001,"+"
"31767","5",22073406,22075406,2001,"+"
"31768","5",22074283,22076283,2001,"+"
"31769","5",22075862,22077862,2001,"+"
"31770","5",22078880,22080880,2001,"-"
"31771","5",22084998,22086998,2001,"+"
"31772","5",22089533,22091533,2001,"+"
"31773","5",22093906,22095906,2001,"-"
"31774","5",22094804,22096804,2001,"+"
"31775","5",22098758,22100758,2001,"-"
"31776","5",22098936,22100936,2001,"+"
"31777","5",22108379,22110379,2001,"-"
"31778","5",22109949,22111949,2001,"-"
"31779","5",22114472,22116472,2001,"-"
"31780","5",22117004,22119004,2001,"+"
"31781","5",22120404,22122404,2001,"+"
"31782","5",22123511,22125511,2001,"+"
"31783","5",22132678,22134678,2001,"-"
"31784","5",22148120,22150120,2001,"-"
"31785","5",22151725,22153725,2001,"+"
"31786","5",22153730,22155730,2001,"+"
"31787","5",22155498,22157498,2001,"+"
"31788","5",22157401,22159401,2001,"+"
"31789","5",22160134,22162134,2001,"+"
"31790","5",22166349,22168349,2001,"+"
"31791","5",22169235,22171235,2001,"-"
"31792","5",22170216,22172216,2001,"+"
"31793","5",22174539,22176539,2001,"+"
"31794","5",22178753,22180753,2001,"+"
"31795","5",22181978,22183978,2001,"+"
"31796","5",22185525,22187525,2001,"-"
"31797","5",22188746,22190746,2001,"-"
"31798","5",22193308,22195308,2001,"-"
"31799","5",22195477,22197477,2001,"+"
"31800","5",22201110,22203110,2001,"-"
"31801","5",22202905,22204905,2001,"+"
"31802","5",22204310,22206310,2001,"+"
"31803","5",22208472,22210472,2001,"+"
"31804","5",22216055,22218055,2001,"+"
"31805","5",22220840,22222840,2001,"-"
"31806","5",22224509,22226509,2001,"-"
"31807","5",22229500,22231500,2001,"-"
"31808","5",22231949,22233949,2001,"-"
"31809","5",22236341,22238341,2001,"-"
"31810","5",22238187,22240187,2001,"-"
"31811","5",22240233,22242233,2001,"-"
"31812","5",22240481,22242481,2001,"+"
"31813","5",22242800,22244800,2001,"+"
"31814","5",22245592,22247592,2001,"+"
"31815","5",22250863,22252863,2001,"-"
"31816","5",22254663,22256663,2001,"-"
"31817","5",22260271,22262271,2001,"+"
"31818","5",22265785,22267785,2001,"-"
"31819","5",22268859,22270859,2001,"+"
"31820","5",22272070,22274070,2001,"+"
"31821","5",22277423,22279423,2001,"-"
"31822","5",22281352,22283352,2001,"-"
"31823","5",22281767,22283767,2001,"+"
"31824","5",22283581,22285581,2001,"+"
"31825","5",22286697,22288697,2001,"-"
"31826","5",22288135,22290135,2001,"+"
"31827","5",22290886,22292886,2001,"+"
"31828","5",22292325,22294325,2001,"+"
"31829","5",22294383,22296383,2001,"+"
"31830","5",22300719,22302719,2001,"-"
"31831","5",22301001,22303001,2001,"+"
"31832","5",22306564,22308564,2001,"-"
"31833","5",22308410,22310410,2001,"-"
"31834","5",22309242,22311242,2001,"-"
"31835","5",22311761,22313761,2001,"-"
"31836","5",22312210,22314210,2001,"+"
"31837","5",22314699,22316699,2001,"+"
"31838","5",22316505,22318505,2001,"+"
"31839","5",22317310,22319310,2001,"+"
"31840","5",22320900,22322900,2001,"+"
"31841","5",22325248,22327248,2001,"-"
"31842","5",22330813,22332813,2001,"-"
"31843","5",22337744,22339744,2001,"-"
"31844","5",22336701,22338701,2001,"+"
"31845","5",22339573,22341573,2001,"-"
"31846","5",22339983,22341983,2001,"+"
"31847","5",22340952,22342952,2001,"+"
"31848","5",22346211,22348211,2001,"+"
"31849","5",22352058,22354058,2001,"-"
"31850","5",22357198,22359198,2001,"-"
"31851","5",22363780,22365780,2001,"-"
"31852","5",22366870,22368870,2001,"+"
"31853","5",22368095,22370095,2001,"+"
"31854","5",22371020,22373020,2001,"+"
"31855","5",22375086,22377086,2001,"-"
"31856","5",22375583,22377583,2001,"+"
"31857","5",22377906,22379906,2001,"+"
"31858","5",22378921,22380921,2001,"+"
"31859","5",22379996,22381996,2001,"+"
"31860","5",22382392,22384392,2001,"-"
"31861","5",22383925,22385925,2001,"-"
"31862","5",22385114,22387114,2001,"-"
"31863","5",22387782,22389782,2001,"+"
"31864","5",22391176,22393176,2001,"+"
"31865","5",22393607,22395607,2001,"+"
"31866","5",22396446,22398446,2001,"-"
"31867","5",22396616,22398616,2001,"+"
"31868","5",22400997,22402997,2001,"+"
"31869","5",22404926,22406926,2001,"+"
"31870","5",22409944,22411944,2001,"-"
"31871","5",22415599,22417599,2001,"+"
"31872","5",22418157,22420157,2001,"+"
"31873","5",22421649,22423649,2001,"-"
"31874","5",22423317,22425317,2001,"-"
"31875","5",22428502,22430502,2001,"-"
"31876","5",22434076,22436076,2001,"-"
"31877","5",22435699,22437699,2001,"-"
"31878","5",22437865,22439865,2001,"-"
"31879","5",22440005,22442005,2001,"-"
"31880","5",22442393,22444393,2001,"-"
"31881","5",22443752,22445752,2001,"-"
"31882","5",22445116,22447116,2001,"-"
"31883","5",22446898,22448898,2001,"-"
"31884","5",22453802,22455802,2001,"-"
"31885","5",22457950,22459950,2001,"-"
"31886","5",22459550,22461550,2001,"+"
"31887","5",22460840,22462840,2001,"+"
"31888","5",22463589,22465589,2001,"+"
"31889","5",22464693,22466693,2001,"+"
"31890","5",22466430,22468430,2001,"+"
"31891","5",22467687,22469687,2001,"+"
"31892","5",22471706,22473706,2001,"-"
"31893","5",22473230,22475230,2001,"+"
"31894","5",22480148,22482148,2001,"-"
"31895","5",22481160,22483160,2001,"+"
"31896","5",22483842,22485842,2001,"-"
"31897","5",22484712,22486712,2001,"-"
"31898","5",22484872,22486872,2001,"+"
"31899","5",22487015,22489015,2001,"-"
"31900","5",22490266,22492266,2001,"-"
"31901","5",22491940,22493940,2001,"+"
"31902","5",22499543,22501543,2001,"-"
"31903","5",22503052,22505052,2001,"-"
"31904","5",22506879,22508879,2001,"-"
"31905","5",22512588,22514588,2001,"-"
"31906","5",22514458,22516458,2001,"-"
"31907","5",22514440,22516440,2001,"+"
"31908","5",22518911,22520911,2001,"+"
"31909","5",22524645,22526645,2001,"-"
"31910","5",22524807,22526807,2001,"+"
"31911","5",22529202,22531202,2001,"+"
"31912","5",22530358,22532358,2001,"+"
"31913","5",22533117,22535117,2001,"-"
"31914","5",22535360,22537360,2001,"+"
"31915","5",22537613,22539613,2001,"+"
"31916","5",22545801,22547801,2001,"-"
"31917","5",22547361,22549361,2001,"-"
"31918","5",22548623,22550623,2001,"-"
"31919","5",22550747,22552747,2001,"+"
"31920","5",22554650,22556650,2001,"-"
"31921","5",22555047,22557047,2001,"+"
"31922","5",22559461,22561461,2001,"-"
"31923","5",22563433,22565433,2001,"-"
"31924","5",22565021,22567021,2001,"-"
"31925","5",22566222,22568222,2001,"+"
"31926","5",22570645,22572645,2001,"+"
"31927","5",22575611,22577611,2001,"+"
"31928","5",22580335,22582335,2001,"-"
"31929","5",22580694,22582694,2001,"+"
"31930","5",22585347,22587347,2001,"-"
"31931","5",22585287,22587287,2001,"+"
"31932","5",22593655,22595655,2001,"+"
"31933","5",22596117,22598117,2001,"-"
"31934","5",22597038,22599038,2001,"+"
"31935","5",22602372,22604372,2001,"+"
"31936","5",22605254,22607254,2001,"+"
"31937","5",22606927,22608927,2001,"+"
"31938","5",22608532,22610532,2001,"+"
"31939","5",22612311,22614311,2001,"-"
"31940","5",22616994,22618994,2001,"-"
"31941","5",22619204,22621204,2001,"-"
"31942","5",22622837,22624837,2001,"-"
"31943","5",22624892,22626892,2001,"-"
"31944","5",22632342,22634342,2001,"-"
"31945","5",22636531,22638531,2001,"+"
"31946","5",22641354,22643354,2001,"-"
"31947","5",22648447,22650447,2001,"-"
"31948","5",22651715,22653715,2001,"+"
"31949","5",22657048,22659048,2001,"-"
"31950","5",22659434,22661434,2001,"-"
"31951","5",22661576,22663576,2001,"+"
"31952","5",22666235,22668235,2001,"+"
"31953","5",22669301,22671301,2001,"+"
"31954","5",22670452,22672452,2001,"+"
"31955","5",22679152,22681152,2001,"-"
"31956","5",22680305,22682305,2001,"+"
"31957","5",22683405,22685405,2001,"+"
"31958","5",22685802,22687802,2001,"+"
"31959","5",22693878,22695878,2001,"+"
"31960","5",22701116,22703116,2001,"-"
"31961","5",22703008,22705008,2001,"+"
"31962","5",22704701,22706701,2001,"-"
"31963","5",22707679,22709679,2001,"+"
"31964","5",22708756,22710756,2001,"+"
"31965","5",22711364,22713364,2001,"-"
"31966","5",22713518,22715518,2001,"+"
"31967","5",22716115,22718115,2001,"+"
"31968","5",22718191,22720191,2001,"+"
"31969","5",22720373,22722373,2001,"+"
"31970","5",22724095,22726095,2001,"-"
"31971","5",22724369,22726369,2001,"+"
"31972","5",22728176,22730176,2001,"+"
"31973","5",22730974,22732974,2001,"+"
"31974","5",22734915,22736915,2001,"+"
"31975","5",22740031,22742031,2001,"-"
"31976","5",22741005,22743005,2001,"+"
"31977","5",22746768,22748768,2001,"+"
"31978","5",22751732,22753732,2001,"-"
"31979","5",22753818,22755818,2001,"+"
"31980","5",22758371,22760371,2001,"-"
"31981","5",22763587,22765587,2001,"-"
"31982","5",22771896,22773896,2001,"-"
"31983","5",22776304,22778304,2001,"-"
"31984","5",22778693,22780693,2001,"+"
"31985","5",22784577,22786577,2001,"-"
"31986","5",22785506,22787506,2001,"+"
"31987","5",22798507,22800507,2001,"+"
"31988","5",22801316,22803316,2001,"+"
"31989","5",22807641,22809641,2001,"+"
"31990","5",22811213,22813213,2001,"+"
"31991","5",22812768,22814768,2001,"+"
"31992","5",22816560,22818560,2001,"+"
"31993","5",22821766,22823766,2001,"-"
"31994","5",22827025,22829025,2001,"-"
"31995","5",22827131,22829131,2001,"+"
"31996","5",22829446,22831446,2001,"+"
"31997","5",22832964,22834964,2001,"+"
"31998","5",22834446,22836446,2001,"+"
"31999","5",22836941,22838941,2001,"-"
"32000","5",22840015,22842015,2001,"-"
"32001","5",22843273,22845273,2001,"-"
"32002","5",22846615,22848615,2001,"-"
"32003","5",22849331,22851331,2001,"-"
"32004","5",22851740,22853740,2001,"-"
"32005","5",22853575,22855575,2001,"-"
"32006","5",22856117,22858117,2001,"-"
"32007","5",22859062,22861062,2001,"-"
"32008","5",22860818,22862818,2001,"-"
"32009","5",22864110,22866110,2001,"+"
"32010","5",22868060,22870060,2001,"+"
"32011","5",22869817,22871817,2001,"-"
"32012","5",22870463,22872463,2001,"+"
"32013","5",22872791,22874791,2001,"+"
"32014","5",22880721,22882721,2001,"+"
"32015","5",22884192,22886192,2001,"+"
"32016","5",22888132,22890132,2001,"+"
"32017","5",22892151,22894151,2001,"+"
"32018","5",22893502,22895502,2001,"+"
"32019","5",22895653,22897653,2001,"-"
"32020","5",22898724,22900724,2001,"+"
"32021","5",22901736,22903736,2001,"+"
"32022","5",22905661,22907661,2001,"-"
"32023","5",22906319,22908319,2001,"+"
"32024","5",22909821,22911821,2001,"-"
"32025","5",22914291,22916291,2001,"+"
"32026","5",22915710,22917710,2001,"+"
"32027","5",22920139,22922139,2001,"-"
"32028","5",22922922,22924922,2001,"+"
"32029","5",22928643,22930643,2001,"-"
"32030","5",22929825,22931825,2001,"+"
"32031","5",22932267,22934267,2001,"+"
"32032","5",22935060,22937060,2001,"-"
"32033","5",22935543,22937543,2001,"+"
"32034","5",22938723,22940723,2001,"+"
"32035","5",22940794,22942794,2001,"+"
"32036","5",22943971,22945971,2001,"-"
"32037","5",22944537,22946537,2001,"+"
"32038","5",22951576,22953576,2001,"-"
"32039","5",22954664,22956664,2001,"-"
"32040","5",22954841,22956841,2001,"+"
"32041","5",22955286,22957286,2001,"+"
"32042","5",22956877,22958877,2001,"+"
"32043","5",22961660,22963660,2001,"-"
"32044","5",22962989,22964989,2001,"-"
"32045","5",22965241,22967241,2001,"-"
"32046","5",22966939,22968939,2001,"+"
"32047","5",22971449,22973449,2001,"-"
"32048","5",22971989,22973989,2001,"+"
"32049","5",22973520,22975520,2001,"+"
